
1763380321.3211684@-0.000223392,-2.38908e-05,0.00282513,0.000731943,9.38967e-05,0.00922831,0.0352166,0.00136728,-0.00673658,0,0,0,0,0,0#0.999274,0.0160543,0.00098016,-0.0345411,0.999777,0.0101703,0.00232628,-0.0183758,0.99734,-0.00911136,0.0215483,0.0690383,1,0,0,0,1,0,0,0$
1763380321.3611681@-0.00111691,0.000709382,0.00329283,8.46987e-05,0.000729028,0.00574926,0.0531192,0.00414529,-0.0226147,0,0,0,0,0,0#0.999274,0.0160452,0.000971308,-0.0345532,0.999777,0.0101656,0.00231701,-0.0183673,0.997426,-0.0120957,0.0218191,0.0672206,1,0,0,0,1,0,0,0$
1763380321.402396@-4.93856e-05,0.000164963,0.00710673,8.46987e-05,0.000729028,0.00574926,0.0526644,0.0287509,-0.026939,0,0,0,0,0,0#0.999274,0.0160396,0.000975355,-0.0345552,0.999777,0.0101656,0.00231701,-0.0183673,0.997484,-0.0177214,0.023264,0.0645711,1,0,0,0,1,0,0,0$
1763380321.4465034@8.26706e-05,-0.00271433,0.0228422,-0.000392826,0.0010466,0.00961887,0.0526644,0.0287509,-0.026939,0,0,0,0,0,0#0.999273,0.0160895,0.000961928,-0.0345519,0.999777,0.0101716,0.00231923,-0.0183703,0.997484,-0.0177214,0.023264,0.0645711,1,0,0,0,1,0,0,0$
1763380321.4702103@8.26706e-05,-0.00271433,0.0228422,0.00234227,-0.0018753,-0.0105294,0.0526644,0.0287509,-0.026939,0,0,0,0,0,0#0.999273,0.0160895,0.000961928,-0.0345519,0.999779,0.0101503,0.00177822,-0.0183229,0.997484,-0.0177214,0.023264,0.0645711,1,0,0,0,1,0,0,0$
1763380321.5185347@0.0024716,-0.00676879,-0.0689218,-0.00141069,0.00521226,0.0549784,0.00363986,0.016451,0.0399714,0,0,0,0,0,0#0.999273,0.0160959,0.000963403,-0.0345478,0.99978,0.0101661,0.00179149,-0.0182722,0.997244,-0.0244373,0.0210623,0.0668173,1,0,0,0,1,0,0,0$
1763380321.550719@-0.00129301,0.00443271,0.0191344,0.0051027,0.00535084,0.0870132,-0.0189488,0.00625625,0.0482432,0,0,0,0,0,0#0.999273,0.0160982,0.000989183,-0.034547,0.99978,0.010262,0.00147285,-0.0182187,0.99707,-0.0255961,0.0150744,0.0704886,1,0,0,0,1,0,0,0$
1763380321.5969155@-0.00084784,0.000775075,0.0261306,0.0051027,0.00535084,0.0870132,-0.0263305,0.0110578,-0.0153109,0,0,0,0,0,0#0.999273,0.0160955,0.000971788,-0.0345469,0.99978,0.010262,0.00147285,-0.0182187,0.996448,-0.0252724,-0.00242547,0.0802939,1,0,0,0,1,0,0,0$
1763380321.663095@0.0017742,-0.00320435,-0.0119229,0.00390254,-0.00123807,-0.04294,-0.0263305,0.0110578,-0.0153109,0,0,0,0,0,0#0.999272,0.0161013,0.000971024,-0.0345594,0.99978,0.0102804,0.00152092,-0.0182194,0.996448,-0.0252724,-0.00242547,0.0802939,1,0,0,0,1,0,0,0$
1763380321.695148@0.0017742,-0.00320435,-0.0119229,-0.00161836,-0.000197491,0.0112775,-0.0284264,0.00198176,-0.0147964,0,0,0,0,0,0#0.999272,0.0161013,0.000971024,-0.0345594,0.99978,0.0102498,0.00162331,-0.0182206,0.995915,-0.0275192,-0.00927532,0.0854938,1,0,0,0,1,0,0,0$
1763380321.7211432@-0.000246157,0.00106819,-0.00109703,0.000547615,0.00104562,0.0319313,-0.0217177,-0.00847227,-0.0122038,0,0,0,0,0,0#0.999272,0.0161073,0.000959934,-0.0345666,0.99978,0.0102512,0.00159965,-0.0182278,0.995345,-0.0304323,-0.0145169,0.0902898,1,0,0,0,1,0,0,0$
1763380321.7747443@-0.000840992,0.000228801,0.0138378,0.000547615,0.00104562,0.0319313,-0.0207052,0.00179993,-0.0320645,0,0,0,0,0,0#0.999272,0.0161065,0.000960477,-0.0345628,0.99978,0.0102512,0.00159965,-0.0182278,0.994427,-0.0349856,-0.0208847,0.0972385,1,0,0,0,1,0,0,0$
1763380321.7857425@-0.00257341,0.000567712,0.0054841,0.00132034,-0.000341992,-0.0086205,-0.0207052,0.00179993,-0.0320645,0,0,0,0,0,0#0.999272,0.0161043,0.000961643,-0.0345604,0.99978,0.0102564,0.00160396,-0.018232,0.994427,-0.0349856,-0.0208847,0.0972385,1,0,0,0,1,0,0,0$
1763380321.8297865@0.000230129,-0.000754226,0.00165242,-0.000220958,-0.000261071,0.00890623,-0.0101267,-0.00552493,-0.0275256,0,0,0,0,0,0#0.999272,0.0161139,0.000960916,-0.0345674,0.99978,0.0102575,0.00162123,-0.0182338,0.994031,-0.038385,-0.0224074,0.0996367,1,0,0,0,1,0,0,0$
1763380321.886786@-0.00132612,-0.0013528,0.0014052,-0.000758171,0.00126192,0.00687888,-0.0101267,-0.00552493,-0.0275256,0,0,0,0,0,0#0.999272,0.016116,0.000953035,-0.0345716,0.99978,0.0102551,0.00160853,-0.0182322,0.994031,-0.038385,-0.0224074,0.0996367,1,0,0,0,1,0,0,0$
1763380321.9173036@-0.000266611,-0.000642148,0.00996125,0.00153429,0.00018856,0.00695759,-0.00797308,0.00246039,-0.022097,0,0,0,0,0,0#0.999272,0.0161182,0.000958035,-0.0345629,0.99978,0.0102494,0.00158789,-0.018245,0.993438,-0.045507,-0.0242659,0.102084,1,0,0,0,1,0,0,0$
1763380321.946303@-0.000683758,5.45564e-05,0.00334226,0.000638433,0.000408404,-0.0017198,-0.0159399,0.00678812,-0.00847193,0,0,0,0,0,0#0.999272,0.0161309,0.000950665,-0.0345705,0.99978,0.0102544,0.00159679,-0.0182438,0.993154,-0.0495894,-0.0255082,0.102646,1,0,0,0,1,0,0,0$
1763380321.9933038@-0.00137518,-0.00137407,0.00560179,0.000638433,0.000408404,-0.0017198,-0.0109102,-0.00583528,-0.00345011,0,0,0,0,0,0#0.999272,0.0161331,0.000952131,-0.0345638,0.99978,0.0102544,0.00159679,-0.0182438,0.992528,-0.0600199,-0.0315354,0.101445,1,0,0,0,1,0,0,0$
1763380322.0463023@0.000440978,-0.00125317,0.00560428,0.00140631,0.000193394,0.00526356,-0.0109102,-0.00583528,-0.00345011,0,0,0,0,0,0#0.999272,0.0161335,0.000935449,-0.0345546,0.999779,0.0102554,0.00160303,-0.0182542,0.992528,-0.0600199,-0.0315354,0.101445,1,0,0,0,1,0,0,0$
1763380322.092302@0.000440978,-0.00125317,0.00560428,-0.000153738,0.0014513,0.00997959,-0.00435964,-0.00935541,0.00356079,0,0,0,0,0,0#0.999272,0.0161335,0.000935449,-0.0345546,0.99978,0.0102474,0.00160548,-0.0182401,0.992232,-0.0660838,-0.0354252,0.0992656,1,0,0,0,1,0,0,0$
1763380322.1228204@8.17183e-05,0.000980043,0.00373717,-0.000745187,-0.000367264,0.00394582,-0.0179291,0.00385442,0.0120539,0,0,0,0,0,0#0.999272,0.0161443,0.000944475,-0.0345543,0.99978,0.0102505,0.0015976,-0.0182374,0.991987,-0.0721535,-0.0395648,0.0958681,1,0,0,0,1,0,0,0$
1763380322.1468184@-0.000277734,3.079e-05,0.00590474,0.000745732,-0.000735022,0.00491058,-0.00589983,-0.00784063,0.0116387,0,0,0,0,0,0#0.999272,0.0161512,0.000941353,-0.0345583,0.99978,0.0102564,0.00159519,-0.0182409,0.991548,-0.0799141,-0.0450525,0.0917408,1,0,0,0,1,0,0,0$
1763380322.1773362@-0.00150373,0.000239021,0.00408028,0.000745732,-0.000735022,0.00491058,-0.00169652,0.00169881,-0.0043625,0,0,0,0,0,0#0.999271,0.0161527,0.000939198,-0.0345643,0.99978,0.0102564,0.00159519,-0.0182409,0.991023,-0.087728,-0.0511586,0.0869455,1,0,0,0,1,0,0,0$
1763380322.1903336@-0.00150373,0.000239021,0.00408028,0.00137694,-0.000446683,0.00354097,-0.00169652,0.00169881,-0.0043625,0,0,0,0,0,0#0.999271,0.0161527,0.000939198,-0.0345643,0.99978,0.0102607,0.00159534,-0.0182412,0.991023,-0.087728,-0.0511586,0.0869455,1,0,0,0,1,0,0,0$
1763380322.2113333@0.00078904,-9.92706e-05,0.00599156,0.00137694,-0.000446683,0.00354097,-0.0030891,0.0185756,-0.0275899,0,0,0,0,0,0#0.999271,0.0161474,0.000938902,-0.0345677,0.99978,0.0102607,0.00159534,-0.0182412,0.990519,-0.0941317,-0.0563101,0.0827063,1,0,0,0,1,0,0,0$
1763380322.2323792@0.00078904,-9.92706e-05,0.00599156,-3.63295e-05,0.000226114,0.00661127,-0.0030891,0.0185756,-0.0275899,0,0,0,0,0,0#0.999271,0.0161474,0.000938902,-0.0345677,0.99978,0.0102591,0.00159441,-0.0182457,0.990519,-0.0941317,-0.0563101,0.0827063,1,0,0,0,1,0,0,0$
1763380322.2463803@0.00078904,-9.92706e-05,0.00599156,-3.63295e-05,0.000226114,0.00661127,0.00686084,0.00591796,-0.0237391,0,0,0,0,0,0#0.999271,0.0161474,0.000938902,-0.0345677,0.99978,0.0102591,0.00159441,-0.0182457,0.989978,-0.100114,-0.0594981,0.0798751,1,0,0,0,1,0,0,0$
1763380322.2832062@-0.000213879,-0.000627398,0.00716532,0.000671093,0.00122351,0.00348559,0.00686084,0.00591796,-0.0237391,0,0,0,0,0,0#0.999271,0.0161585,0.000941423,-0.0345826,0.999779,0.0102653,0.00159671,-0.0182517,0.989978,-0.100114,-0.0594981,0.0798751,1,0,0,0,1,0,0,0$
1763380322.2942069@-0.000213879,-0.000627398,0.00716532,0.000671093,0.00122351,0.00348559,0.00640291,0.0105199,-0.0169136,0,0,0,0,0,0#0.999271,0.0161585,0.000941423,-0.0345826,0.999779,0.0102653,0.00159671,-0.0182517,0.989619,-0.104497,-0.0605828,0.0778749,1,0,0,0,1,0,0,0$
1763380322.3072064@1.52887e-05,0.000220073,0.00364968,-0.000381418,-0.000295603,0.00223649,0.00640291,0.0105199,-0.0169136,0,0,0,0,0,0#0.999271,0.0161738,0.000942165,-0.0345814,0.99978,0.0102602,0.00159695,-0.0182446,0.989619,-0.104497,-0.0605828,0.0778749,1,0,0,0,1,0,0,0$
1763380322.3252063@1.52887e-05,0.000220073,0.00364968,-0.000381418,-0.000295603,0.00223649,0.0321883,-0.00516748,-0.0577625,0,0,0,0,0,0#0.999271,0.0161738,0.000942165,-0.0345814,0.99978,0.0102602,0.00159695,-0.0182446,0.989404,-0.107604,-0.0601094,0.0767339,1,0,0,0,1,0,0,0$
1763380322.3542075@-0.000641181,0.000980763,0.00462098,0.0011067,-0.000883522,0.00734802,0.0321883,-0.00516748,-0.0577625,0,0,0,0,0,0#0.99927,0.01618,0.000946149,-0.034585,0.99978,0.0102672,0.00159171,-0.0182411,0.989404,-0.107604,-0.0601094,0.0767339,1,0,0,0,1,0,0,0$
1763380322.3652072@-0.000641181,0.000980763,0.00462098,0.0011067,-0.000883522,0.00734802,0.0282672,0.0351064,-0.141436,0,0,0,0,0,0#0.99927,0.01618,0.000946149,-0.034585,0.99978,0.0102672,0.00159171,-0.0182411,0.989451,-0.111754,-0.0526794,0.07565,1,0,0,0,1,0,0,0$
1763380322.3992054@-0.00237509,-0.000568818,0.00295364,0.0011067,-0.000883522,0.00734802,0.0496159,-0.0153829,-0.152789,0,0,0,0,0,0#0.99927,0.0161824,0.000938543,-0.0345842,0.99978,0.0102672,0.00159171,-0.0182411,0.989433,-0.116694,-0.0321123,0.0798317,1,0,0,0,1,0,0,0$
1763380322.4312053@-0.00117341,6.54661e-06,0.00301711,0.0011067,-0.000883522,0.00734802,-0.0411615,-0.0264281,-0.142712,0,0,0,0,0,0#0.999271,0.0161835,0.000931341,-0.0345786,0.99978,0.0102672,0.00159171,-0.0182411,0.989072,-0.121198,0.00551173,0.0837743,1,0,0,0,1,0,0,0$
1763380322.4682202@0.000350446,-0.000102169,0.00434037,0.000759111,-0.0008234,0.00589983,-0.0411615,-0.0264281,-0.142712,0,0,0,0,0,0#0.99927,0.0161882,0.000932268,-0.0345768,0.99978,0.0102763,0.00160368,-0.0182341,0.989072,-0.121198,0.00551173,0.0837743,1,0,0,0,1,0,0,0$
1763380322.480207@0.000350446,-0.000102169,0.00434037,0.000759111,-0.0008234,0.00589983,-0.111256,0.0543926,-0.088816,0,0,0,0,0,0#0.99927,0.0161882,0.000932268,-0.0345768,0.99978,0.0102763,0.00160368,-0.0182341,0.986412,-0.125827,0.0570786,0.0888887,1,0,0,0,1,0,0,0$
1763380322.5230114@0.00121143,0.0002158,0.00671658,-0.00116318,-0.00044479,0.00229588,-0.111256,0.0543926,-0.088816,0,0,0,0,0,0#0.999271,0.0161858,0.000929467,-0.0345712,0.99978,0.0102789,0.0015956,-0.0182362,0.986412,-0.125827,0.0570786,0.0888887,1,0,0,0,1,0,0,0$
1763380322.5412502@-0.000422135,-0.000715766,0.00465691,-0.00116318,-0.00044479,0.00229588,-0.0583365,0.0232438,0.0842962,0,0,0,0,0,0#0.999271,0.0161887,0.000930879,-0.034565,0.99978,0.0102789,0.0015956,-0.0182362,0.979875,-0.131627,0.112389,0.0994402,1,0,0,0,1,0,0,0$
1763380322.569883@-0.000422135,-0.000715766,0.00465691,0.000877268,0.0006406,0.00438835,-0.0583365,0.0232438,0.0842962,0,0,0,0,0,0#0.999271,0.0161887,0.000930879,-0.034565,0.999779,0.0102768,0.00158365,-0.0182456,0.979875,-0.131627,0.112389,0.0994402,1,0,0,0,1,0,0,0$
1763380322.5812933@-3.44862e-05,-0.000921481,0.00423745,0.000877268,0.0006406,0.00438835,0.0244236,-0.00469111,0.138756,0,0,0,0,0,0#0.999271,0.0161924,0.000943255,-0.0345704,0.999779,0.0102768,0.00158365,-0.0182456,0.971989,-0.136083,0.15762,0.108972,1,0,0,0,1,0,0,0$
1763380322.593301@-3.44862e-05,-0.000921481,0.00423745,0.000730017,0.000881998,0.0066368,0.0244236,-0.00469111,0.138756,0,0,0,0,0,0#0.999271,0.0161924,0.000943255,-0.0345704,0.999779,0.0102883,0.00158917,-0.0182421,0.971989,-0.136083,0.15762,0.108972,1,0,0,0,1,0,0,0$
1763380322.6052725@-3.44862e-05,-0.000921481,0.00423745,0.000730017,0.000881998,0.0066368,0.0293445,0.00654839,0.147788,0,0,0,0,0,0#0.999271,0.0161924,0.000943255,-0.0345704,0.999779,0.0102883,0.00158917,-0.0182421,0.965763,-0.138064,0.187749,0.113974,1,0,0,0,1,0,0,0$
1763380322.6317453@-0.000805687,-0.000445817,0.00249682,0.000304157,-0.000129998,0.00846407,0.0293445,0.00654839,0.147788,0,0,0,0,0,0#0.999271,0.016207,0.000944747,-0.0345565,0.999779,0.0102819,0.00158835,-0.0182577,0.965763,-0.138064,0.187749,0.113974,1,0,0,0,1,0,0,0$
1763380322.649256@-0.000805687,-0.000445817,0.00249682,0.000304157,-0.000129998,0.00846407,0.0465033,-0.00601585,0.123389,0,0,0,0,0,0#0.999271,0.016207,0.000944747,-0.0345565,0.999779,0.0102819,0.00158835,-0.0182577,0.962556,-0.138388,0.20222,0.115936,1,0,0,0,1,0,0,0$
1763380322.675217@-0.000253587,-0.00077711,0.00685189,0.000484082,0.000164497,0.0034484,0.0465033,-0.00601585,0.123389,0,0,0,0,0,0#0.999271,0.0162077,0.000946737,-0.0345574,0.999779,0.0102818,0.00159409,-0.0182604,0.962556,-0.138388,0.20222,0.115936,1,0,0,0,1,0,0,0$
1763380322.6862435@-0.000253587,-0.00077711,0.00685189,0.000484082,0.000164497,0.0034484,0.0481357,-0.0208361,0.0789034,0,0,0,0,0,0#0.999271,0.0162077,0.000946737,-0.0345574,0.999779,0.0102818,0.00159409,-0.0182604,0.962709,-0.1369,0.203254,0.114617,1,0,0,0,1,0,0,0$
1763380322.7151217@0.000830891,-0.00104546,0.00614075,0.000484082,0.000164497,0.0034484,0.0191508,0.0106089,0.0801223,0,0,0,0,0,0#0.999271,0.0161986,0.000937462,-0.0345534,0.999779,0.0102818,0.00159409,-0.0182604,0.965258,-0.134178,0.195014,0.110648,1,0,0,0,1,0,0,0$
1763380322.7411444@-0.000614456,-0.000500563,0.0045719,4.34475e-05,0.000777485,0.00526304,0.0191508,0.0106089,0.0801223,0,0,0,0,0,0#0.999271,0.0161966,0.000934832,-0.0345559,0.999779,0.0102858,0.00159212,-0.0182563,0.965258,-0.134178,0.195014,0.110648,1,0,0,0,1,0,0,0$
1763380322.7587633@-0.000614456,-0.000500563,0.0045719,4.34475e-05,0.000777485,0.00526304,0.0169815,0.00555934,0.0757022,0,0,0,0,0,0#0.999271,0.0161966,0.000934832,-0.0345559,0.999779,0.0102858,0.00159212,-0.0182563,0.969417,-0.130743,0.178278,0.106552,1,0,0,0,1,0,0,0$
1763380322.7972264@-0.000226023,-0.000409041,0.0032311,4.34475e-05,0.000777485,0.00526304,0.00326869,0.00454705,0.0898019,0,0,0,0,0,0#0.999271,0.016196,0.00094052,-0.0345631,0.999779,0.0102858,0.00159212,-0.0182563,0.974814,-0.126451,0.152761,0.102037,1,0,0,0,1,0,0,0$
1763380322.8463624@0.000609974,-0.00122582,0.00251702,0.000662694,1.31828e-05,0.00797695,0.00326869,0.00454705,0.0898019,0,0,0,0,0,0#0.99927,0.0161952,0.000936567,-0.0345752,0.999779,0.0102945,0.00160922,-0.0182614,0.974814,-0.126451,0.152761,0.102037,1,0,0,0,1,0,0,0$
1763380322.8627172@4.70628e-05,0.00178889,0.00475262,0.00137706,0.000947661,0.00364409,0.00326869,0.00454705,0.0898019,0,0,0,0,0,0#0.99927,0.0161962,0.000927832,-0.0345864,0.999779,0.0103028,0.00162007,-0.0182552,0.974814,-0.126451,0.152761,0.102037,1,0,0,0,1,0,0,0$
1763380322.8897865@-0.000486671,0.00117802,0.00441259,0.00137706,0.000947661,0.00364409,-0.0177095,0.00237544,-0.0167508,0,0,0,0,0,0#0.99927,0.0161958,0.000928277,-0.0345897,0.999779,0.0103028,0.00162007,-0.0182552,0.986102,-0.115316,0.0805166,0.0884475,1,0,0,0,1,0,0,0$
1763380322.9067597@-0.000486671,0.00117802,0.00441259,-0.00113688,-0.000573862,0.00407773,-0.0177095,0.00237544,-0.0167508,0,0,0,0,0,0#0.99927,0.0161958,0.000928277,-0.0345897,0.999779,0.0103025,0.00162851,-0.0182606,0.986102,-0.115316,0.0805166,0.0884475,1,0,0,0,1,0,0,0$
1763380322.9251747@-0.000486671,0.00117802,0.00441259,-0.00113688,-0.000573862,0.00407773,-0.0111828,0.00681206,-0.0548287,0,0,0,0,0,0#0.99927,0.0161958,0.000928277,-0.0345897,0.999779,0.0103025,0.00162851,-0.0182606,0.989502,-0.111271,0.043392,0.081374,1,0,0,0,1,0,0,0$
1763380322.9522667@0.000484037,0.000145701,0.00590554,-0.000730565,0.000805278,0.00451718,-0.0111828,0.00681206,-0.0548287,0,0,0,0,0,0#0.99927,0.0161887,0.000921967,-0.0345925,0.999779,0.0103013,0.00161927,-0.0182605,0.989502,-0.111271,0.043392,0.081374,1,0,0,0,1,0,0,0$
1763380322.9645557@0.000484037,0.000145701,0.00590554,-0.000730565,0.000805278,0.00451718,-0.00186997,0.0304938,-0.11361,0,0,0,0,0,0#0.99927,0.0161887,0.000921967,-0.0345925,0.999779,0.0103013,0.00161927,-0.0182605,0.991205,-0.108057,0.011566,0.0755096,1,0,0,0,1,0,0,0$
1763380322.9948435@-0.000653708,-0.00081297,0.00427189,-0.000730565,0.000805278,0.00451718,0.00689543,0.0251087,-0.0838427,0,0,0,0,0,0#0.99927,0.0161946,0.000927443,-0.0345859,0.999779,0.0103013,0.00161927,-0.0182605,0.991576,-0.106123,-0.0105816,0.0735118,1,0,0,0,1,0,0,0$
