
recording:1763379752.74236 47881.50991729167 6.93380688382474e-05 9.352705763449002e-05 0.003299061217158927 0.016089738960388376 0.001120563611523136 -0.034540564973878043 0.9992731428436693
recording:1763379752.78235 47881.54997829167 -0.0008153057065607577 -0.001301225321989266 0.0046439792081998145 0.016094919280795966 0.0011192209035345872 -0.034530902723604706 0.9992733948599887
recording:1763379752.8222299 47881.59003929167 -0.0014805354825724185 0.0002672322096386446 0.00614533395110995 0.016100067304989182 0.0011259691086320637 -0.034535913676969766 0.9992731311772763
recording:1763379752.8623981 47881.630100291666 -0.001493393785922454 -0.0010155964743910977 0.00619546643155918 0.016101501967165577 0.0011185779208088026 -0.034539311272062154 0.9992729989320677
recording:1763379752.902544 47881.67016029167 -0.0019819119199417975 -0.000134953189334983 0.004667217452089215 0.016102319267678612 0.001115504657204331 -0.03453112217319847 0.9992732722158745
recording:1763379752.942625 47881.71022129167 -0.0011435744648992776 -0.0006665310577497185 0.006282510605836236 0.01610532215214385 0.0011012036170587611 -0.03452585034916712 0.9992734218454108
recording:1763379752.982757 47881.75028229167 -0.0005068162517410317 -0.0006372843006788832 0.003870146290486935 0.016111330235252727 0.0011160317076775513 -0.03453305878220311 0.999273059459937
recording:1763379753.022619 47881.79034329167 8.339197568350175e-05 0.0005171631957546488 0.0050676218645128845 0.016101074917905047 0.0011230848418486315 -0.034543306415741284 0.9992728626600416
recording:1763379753.062804 47881.83040429167 -0.0008443034461846139 -0.001216974184550465 0.00588235508453618 0.016110247337321776 0.0011229322074212168 -0.03452926336680224 0.9992732003437969
recording:1763379753.10329 47881.87046529167 -0.0008405937657965917 -0.0013935419727664864 0.0040143846760024495 0.01610612692212435 0.0011043599074706699 -0.03452477032655964 0.9992734427065804
recording:1763379753.1428552 47881.91052629167 -0.00022366758276687375 5.2167207267154615e-05 0.0036947458883444255 0.016095093876249134 0.0010980894239918774 -0.03452385415399589 0.999273659037946
recording:1763379753.182868 47881.95058729167 -0.0009595084381680116 -0.0013408898500504372 0.006016597742728574 0.016099465818474983 0.0011078331403658016 -0.034536142069129895 0.9992731532454345
recording:1763379753.2229471 47881.99064729167 0.001109603713623032 -0.0005940960552954215 0.004939425704396199 0.016098114270284833 0.0010914996901085637 -0.034535567225560095 0.9992732128611155
recording:1763379753.263023 47882.03070829167 5.760578195034084e-06 7.973999677281838e-07 0.003937227028991779 0.01609546722363466 0.0010658351765936854 -0.03453658976283591 0.9992732478645583
recording:1763379753.302952 47882.07076929167 -0.00033100883511622697 -0.0014871184486272826 0.004073741710201639 0.01608299641109963 0.0010304043215220609 -0.034535439520234065 0.9992735255727128
recording:1763379753.3430262 47882.11083029167 0.0006237304205199755 -0.0004954359414620735 0.004777412222247253 0.016071266627799966 0.0010018123427029534 -0.0345303848104222 0.9992739180454238
recording:1763379753.3832269 47882.15089129167 -0.00025088606211375644 -0.00014148697129448345 0.0038587911160969236 0.01606482782515655 0.0009836207991368914 -0.034529084208689984 0.9992740845938018
recording:1763379753.423267 47882.19095229167 -0.00046081814834796156 -0.001357853331386861 0.004598410464324812 0.016065575343115427 0.0009786450454104315 -0.034538383616744515 0.9992737560848441
recording:1763379753.463371 47882.23101329167 -0.0007099132523599128 -0.001629472290249376 0.004803810346363576 0.016062457829255368 0.0009870477771431161 -0.03454600640595838 0.9992735344371774
